username	tweet	replies	retweets	likes	hashtags	link	tweet_id	polarity	date	time
LivisCraftyB	@DHLParcelUK I am still waiting on a parcel being delivered that was meant to be here on Tuesday, 31486160202189 This week I have had 2 deliveries not turn up and plus a collection not done,  I want the above parcel delivered today,ive wasted enough time on #DHL this week DHL	0	0	0	['DHL']	https://twitter.com/LivisCraftyB/status/1443850291460427781	1443850291460427781	0	2021-10-01	16:08:29
arabegarnier	#Neelwafurat #DHL. Book ordered for 30$ + 21$ shipping to France. DHL charges 17€ (customs forwarder) and 17.50€ VAT miscalculated by DHL accounting department. Total 93$. Neelwafurat hides behind a disclaimer. DHL cashed undued taxes. My advice: avoid both. Neelwafurat,DHL	0	0	0	['Neelwafurat', 'DHL']	https://twitter.com/arabegarnier/status/1443848177023660055	1443848177023660055	0	2021-10-01	16:00:05
Gaurang321	"@DHLExpressIndia 1. Trent Boult At The Famous Taj Mahal. 2. Quinton De Kock At Charminar, Hyderabad. 3. Big Man ""Pollard"" Slipped At Gateway Of India While Taking A Walk During Rain. 😂  @mipaltan  @DHLExpressIndia  #DHLFanGallery  #DHL #DHLFanGallery #MI #Contest  https://t.co/YbeinCCVeQ DHLFanGallery,DHL,DHLFanGallery,MI,Contest"	0	0	0	['DHL', 'DHLFanGallery', 'Contest', 'MI']	https://twitter.com/Gaurang321/status/1443837513936736256	1443837513936736256	1	2021-10-01	15:17:43
gaurav16waterbe	@DHLExpressIndia @RaSiSub Sir ref to Querry.Item has not been delivered till now rathr @DHLExpressIndia withholding d items &amp; harassing. It’s unethical practice of extorting amount whr #DHL has agreed on its mistake. Why shall customer furnish detail f Custom Officer whr d clearance was undertaken by #DHL  https://t.co/w9zsGM3M8V DHL,DHL	0	0	0	['DHL']	https://twitter.com/gaurav16waterbe/status/1443836293322981376	1443836293322981376	1	2021-10-01	15:12:52
DHLeCommerce	Get your buzz on for #InternationalCoffeeDay ☕ #CoffeeDay #Coffee #DHL  https://t.co/ZcfQG5fvTt InternationalCoffeeDay,CoffeeDay,Coffee,DHL	0	0	1	['CoffeeDay', 'InternationalCoffeeDay', 'DHL', 'Coffee']	https://twitter.com/DHLeCommerce/status/1443833105593348124	1443833105593348124	1	2021-10-01	15:00:12
sumitmamtani	@RaSiSub - Sir it's been almost 3 weeks and now my parcel status is still undelivered. We are having time and monetary loss both. If not delivered within next 48hrs I am going to take a legal action against. @DHLExpressIndia #poorcustomerservice #Dhl # poorcustomerservice,Dhl	2	0	0	['', 'Dhl', 'poorcustomerservice']	https://twitter.com/sumitmamtani/status/1443824237337186304	1443824237337186304	0	2021-10-01	14:24:57
gaurav16waterbe	@DHLExpressIndia No details rcvd. Last time also #DHL claimed &amp; whn a screenshort was shared of ur advisor on leave d cognisance was taken. U can Cross verify on tweet.Deliver of product is expected either at sender or received side. DHL cannot keep money &amp; commodity in their possession illegally  https://t.co/ln58Hg51xW DHL	0	0	0	['DHL']	https://twitter.com/gaurav16waterbe/status/1443880731239849992	1443880731239849992	1	2021-10-01	18:09:26
paplanner13	#USPS is not crippled enough for the private carriers, I am waiting for the Republicans to sell the #USPS to #DHL USPS,USPS,DHL	0	0	0	['DHL', 'USPS']	https://twitter.com/paplanner13/status/1443879459103428611	1443879459103428611	1	2021-10-01	18:04:23
DevonDumpling9	"Just checked the @DHLParcelUK tracking page the seller forwarded to me - on there it says:  ""Estimated Delivery Date September, 29 2021 Further Detail We have your parcel""  (and are no doubt incapable of ever delivering it let along delivering it on time) @DeutschePostDHL  #DHL DHL"	0	0	0	['DHL']	https://twitter.com/DevonDumpling9/status/1443909206743166979	1443909206743166979	0	2021-10-01	20:02:36
MrMatthew_92	@dhlexpressuk Literally think my parcel will be delivered before I receive the DHL email verification for the App!?! What's the point in the app if you have to register then don't let me verify my account!! 😡😤😠 #dhl #dhlexpress #dhlexpressuk #dhluk dhl,dhlexpress,dhlexpressuk,dhluk	1	0	0	['dhlexpress', 'dhluk', 'dhl', 'dhlexpressuk']	https://twitter.com/MrMatthew_92/status/1443909175285882881	1443909175285882881	0	2021-10-01	20:02:28
DevonDumpling9	"Tracking site says exactly what it has said for 2 days - Delayed. Really? That is the extent of the information you provide - just ""Delayed""? Useless - Royal Mail 2nd class turns out to be quicker than #DHL Next day delivery! DHL"	0	0	0	['DHL']	https://twitter.com/DevonDumpling9/status/1443902589368737799	1443902589368737799	1	2021-10-01	19:36:18
asrivastava1306	@DHLExpressIndia #poorcustomerservice AWB 5082702660, WORST SERVICES , NON RESPONSE BOE FILING TEAM. FEELING LIKE #britain gas crisis . Think if same #gas crisis manged bihar . Same feeling. In 5G Technology system. #DHL 1st employees and claim fast service of 5G. poorcustomerservice,britain,gas,DHL	1	0	0	['britain', 'gas', 'poorcustomerservice', 'DHL']	https://twitter.com/asrivastava1306/status/1443889667825291267	1443889667825291267	1	2021-10-01	18:44:57
DeliaCazzato	How cheeky are the #DHL drivers 🤣🤣🤣 if not the hubby or the son ordering stylish shoes 👟 it’s ding 🛎 Dong oooh Avon 🤣🤣 disturbing my bike 🚴 session ooh red faced 🥵 answering the door 🚪 @HelpForMovers saying Very Nice 😛🤣🤣🤣🤣 Thanks 🤣🤣 #FridayLaughs 🤪🤣🤣 DHL,FridayLaughs	0	0	2	['FridayLaughs', 'DHL']	https://twitter.com/DeliaCazzato/status/1443886946204389378	1443886946204389378	1	2021-10-01	18:34:08
iShipnPack	iShip &amp; Pack is celebrating 1 year in business! Thank you all for your support and patronage - we will continue to provide the best service in the years to come! • #ishipnpack #smallbusiness #pittsburgh #squirrelhill #dhl #fedex #ups #usps  https://t.co/XHfpsnMqAx ishipnpack,smallbusiness,pittsburgh,squirrelhill,dhl,fedex,ups,usps	0	1	1	['dhl', 'smallbusiness', 'fedex', 'pittsburgh', 'ups', 'usps', 'ishipnpack', 'squirrelhill']	https://twitter.com/iShipnPack/status/1443938974146433029	1443938974146433029	1	2021-10-01	22:00:53
sq_silmi	Mumbai Indian's International players at the Eiffel Tower in Paris, France.  #DHLFanGallery #DHL #MI @DHLExpressIndia  https://t.co/cz6G2zoJQ9 DHLFanGallery,DHL,MI	0	0	0	['MI', 'DHLFanGallery', 'DHL']	https://twitter.com/sq_silmi/status/1443936627424903195	1443936627424903195	1	2021-10-01	21:51:33
sq_silmi	@DHLExpressIndia Mumbai Indian's International players at the Eiffel Tower in Paris, France.  #DHLFanGallery #DHL #MI @DHLExpressIndia  https://t.co/cz6G2zoJQ9 DHLFanGallery,DHL,MI	0	0	0	['MI', 'DHLFanGallery', 'DHL']	https://twitter.com/sq_silmi/status/1443936572898959361	1443936572898959361	1	2021-10-01	21:51:20
jonathoncloud1	#India #DHL #genuinecarparts.  https://t.co/7iA1TcBHN1 India,DHL,genuinecarparts	0	0	0	['genuinecarparts', 'DHL', 'India']	https://twitter.com/jonathoncloud1/status/1443923992860106781	1443923992860106781	1	2021-10-01	21:01:21
ScuttleBoxGH	Happy new month ☺ #getascuttleboxnow  #deliverybox #delivery #scuttlebox #mailboxghana #ghanapost #jumia #dhl #amazon #ghana  https://t.co/uxtkZx1T2L getascuttleboxnow,deliverybox,delivery,scuttlebox,mailboxghana,ghanapost,jumia,dhl,amazon,ghana	0	0	3	['dhl', 'amazon', 'ghanapost', 'mailboxghana', 'delivery', 'ghana', 'getascuttleboxnow', 'scuttlebox', 'deliverybox', 'jumia']	https://twitter.com/ScuttleBoxGH/status/1443923212811837456	1443923212811837456	1	2021-10-01	20:58:15
IlliniXicano	#ups #fedex #dhl #USPS #deliveryfail #delivery #Algonquin  Why throw my packages everytime? 😔  https://t.co/cM610DFuFh ups,fedex,dhl,USPS,deliveryfail,delivery,Algonquin	0	0	0	['USPS', 'deliveryfail', 'fedex', 'delivery', 'Algonquin', 'ups', 'dhl']	https://twitter.com/IlliniXicano/status/1443969082169118720	1443969082169118720	1	2021-10-02	00:00:31
Gaurang321	@DHLExpressIndia Here Is My Entry ( Gateway Of India ) #DHL #DHLFanGallery  #MI #Contest @DHLExpressIndia  https://t.co/bhHAudmNmU DHL,DHLFanGallery,MI,Contest	0	0	0	['MI', 'DHL', 'DHLFanGallery', 'Contest']	https://twitter.com/Gaurang321/status/1443966388188499975	1443966388188499975	1	2021-10-01	23:49:49
cabocalypse	@dark1x #DHL DHL	0	0	0	['DHL']	https://twitter.com/cabocalypse/status/1443958744128397317	1443958744128397317	1	2021-10-01	23:19:26
DevonDumpling9	Seriously @PhaseEightPR I wouldn't be using DHL - have a look at all the complaints on Twitter &amp; Trustpilot. I'm sitting here messaging companies like u because I'm waiting for my parcel which #DHL have had since Tuesday morning &amp; which I paid to receive on Next Day service. DHL	0	0	0	['DHL']	https://twitter.com/DevonDumpling9/status/1443953069767729158	1443953069767729158	0	2021-10-01	22:56:53
DHLBreuer	Who's ready for the next #Bond film? #DHL is for sure - as the franchise's long-time official #logistics partner, and 007's favorite #topsecret delivery service...  https://t.co/W85sC5kNRo Bond,DHL,logistics,topsecret	0	0	0	['logistics', 'DHL', 'topsecret', 'Bond']	https://twitter.com/DHLBreuer/status/1443949413400027137	1443949413400027137	1	2021-10-01	22:42:22
Serevans666	@BikeShame And this #DHL driver was incredibly aggressive  https://t.co/55z8z4XL41 DHL	0	0	0	['DHL']	https://twitter.com/Serevans666/status/1443986370842828829	1443986370842828829	1	2021-10-02	01:09:13
DHLExpressIndia	Get your vuvuzelas out, it is time to cheer for your team again as they take on the capital city this Saturday!  #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Matchday  https://t.co/tTA6TR1IzF DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Matchday	0	1	4	['Matchday', 'MumbaiIndians', 'TheTeamBehindTheTeam', 'DHL', 'MI']	https://twitter.com/DHLExpressIndia/status/1443976239367303169	1443976239367303169	1	2021-10-02	00:28:57
9OsBaby_	So #DHL lost my $500 package… I’mma give myself time before I go off cause I’m on they ass . DHL	0	0	0	['DHL']	https://twitter.com/9OsBaby_/status/1444126073579524097	1444126073579524097	1	2021-10-02	10:24:21
sushi_shokuninz	森を歩きながら聴いています〜☘✨ #DHL   https://t.co/3B1pwMuY61  https://t.co/XgndtEDspI DHL	0	1	1	['DHL']	https://twitter.com/sushi_shokuninz/status/1444126048073830403	1444126048073830403	1	2021-10-02	10:24:15
vj_mukilarasan	@DHLExpressIndia Rohit Sharma Kieron Pollard Rahul chahar  #DHLmatchkeStars #DHL #TheTeamBehindTheTeam #MumbaiIndians #Mi @DHLExpressIndia DHLmatchkeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,Mi	0	0	0	['MumbaiIndians', 'TheTeamBehindTheTeam', 'DHL', 'DHLmatchkeStars', 'Mi']	https://twitter.com/vj_mukilarasan/status/1444124381697896448	1444124381697896448	1	2021-10-02	10:17:37
chidambar08	@DHLExpressIndia Rohit Sharma Quinton de Kock Jasprit Bumrah   #DHLMatchKeStars  #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['MumbaiIndians', 'Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'DHLMatchKeStars', 'ContestAlert']	https://twitter.com/chidambar08/status/1444124105746182144	1444124105746182144	1	2021-10-02	10:16:31
RakshaSolanki05	@DHLExpressIndia Hardik pandya Kieron Pollard Rahul Chahar  @DHLExpressIndia   #DHLMatchKeStars  #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['MumbaiIndians', 'Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'DHLMatchKeStars', 'ContestAlert']	https://twitter.com/RakshaSolanki05/status/1444121775810379784	1444121775810379784	1	2021-10-02	10:07:16
bindaas_ajit	@DHLExpressIndia Rohit Sharma Trent Boult Jasprit Bumrah  #DHLMatchKeStars  #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['MumbaiIndians', 'Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'DHLMatchKeStars', 'ContestAlert']	https://twitter.com/bindaas_ajit/status/1444121697376882692	1444121697376882692	1	2021-10-02	10:06:57
SujitKp1	@DHLExpressIndia Surya kumar yadav Kieron Pollard Jasprit Bumrah  #DHLmatchkeStars #DHL #TheTeamBehindTheTeam #MumbaiIndians #Mi @DHLExpressIndia DHLmatchkeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,Mi	0	0	0	['MumbaiIndians', 'TheTeamBehindTheTeam', 'DHL', 'DHLmatchkeStars', 'Mi']	https://twitter.com/SujitKp1/status/1444120432064360455	1444120432064360455	1	2021-10-02	10:01:56
CutieRiegoMS	@DHLExpressIndia Rohit Sharma Kieron Pollard Rahul chahar  #DHLmatchkeStars #DHL #TheTeamBehindTheTeam #MumbaiIndians #Mi @DHLExpressIndia DHLmatchkeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,Mi	0	0	0	['MumbaiIndians', 'TheTeamBehindTheTeam', 'DHL', 'DHLmatchkeStars', 'Mi']	https://twitter.com/CutieRiegoMS/status/1444119155737726980	1444119155737726980	1	2021-10-02	09:56:51
ChilledSup	@DHLExpressIndia Boult Hardik Pandya De Kock  #DHLMATCHKESTARS  #DHL #TheTeamBehindTheTeam #MumbaiIndian #MI #Contest #ContestAlert  @DHLExpressIndia DHLMATCHKESTARS,DHL,TheTeamBehindTheTeam,MumbaiIndian,MI,Contest,ContestAlert	1	0	1	['DHLMATCHKESTARS', 'MumbaiIndian', 'Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert']	https://twitter.com/ChilledSup/status/1444116300058349575	1444116300058349575	1	2021-10-02	09:45:30
RajeshJangid_	@DHLExpressIndia Rohit Sharma Jaspreet Bumrah Hardik Pandya  #DHLMATCHKESTARS  #DHL #TheTeamBehindTheTeam #MumbaiIndian #MI #Contest #ContestAlert  @DHLExpressIndia DHLMATCHKESTARS,DHL,TheTeamBehindTheTeam,MumbaiIndian,MI,Contest,ContestAlert	0	0	0	['DHLMATCHKESTARS', 'MumbaiIndian', 'Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert']	https://twitter.com/RajeshJangid_/status/1444114677588381697	1444114677588381697	1	2021-10-02	09:39:04
AdilBaga06	@DHLExpressIndia Rohit Sharma Quinton de Kock Jasprit Bumrah #DHLmatchkeStars #DHL #TheTeamBehindTheTeam #MumbaiIndians #Mi @DHLExpressIndia DHLmatchkeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,Mi	0	0	0	['MumbaiIndians', 'TheTeamBehindTheTeam', 'DHL', 'DHLmatchkeStars', 'Mi']	https://twitter.com/AdilBaga06/status/1444113121744850944	1444113121744850944	1	2021-10-02	09:32:53
ajaybhai25	@DHLExpressIndia Rohit Sharma Jaspreet Bumrah Hardik Pandya  #DHLMATCHKESTARS  #DHL #TheTeamBehindTheTeam #MumbaiIndian #MI #Contest #ContestAlert  @DHLExpressIndia DHLMATCHKESTARS,DHL,TheTeamBehindTheTeam,MumbaiIndian,MI,Contest,ContestAlert	0	0	0	['DHLMATCHKESTARS', 'MumbaiIndian', 'Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert']	https://twitter.com/ajaybhai25/status/1444112778952773632	1444112778952773632	1	2021-10-02	09:31:31
RajAgra0124221	@DHLExpressIndia Quinton D cock Trent boult  Suarabh tiwary  #DHLMATCHKESTARS  #DHL #TheTeamBehindTheTeam #MumbaiIndian #MI #Contest #ContestAlert  @DHLExpressIndia DHLMATCHKESTARS,DHL,TheTeamBehindTheTeam,MumbaiIndian,MI,Contest,ContestAlert	0	0	0	['DHLMATCHKESTARS', 'MumbaiIndian', 'Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert']	https://twitter.com/RajAgra0124221/status/1444108069886062595	1444108069886062595	1	2021-10-02	09:12:48
RajAgra0124221	Quinton D cock Trent boult  Suarabh tiwary  #DHL #TheTeamBehindTheTeam #MumbaiIndian #MI #Contest #ContestAlert  @DHLExpressIndia DHL,TheTeamBehindTheTeam,MumbaiIndian,MI,Contest,ContestAlert	0	0	0	['MumbaiIndian', 'Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert']	https://twitter.com/RajAgra0124221/status/1444107902633996290	1444107902633996290	1	2021-10-02	09:12:08
DHLExpressIndia	Predict the top 3 performers from the MI team from today's game. If all 3 of your predictions come right, you stand a chance to win a voucher worth ₹ 1,000.  Contest Deadline: 7 PM (28th Sep)  T&amp;C applied  #DHL #TheTeamBehindTheTeam #MumbaiIndian #MI #Contest #ContestAlert  https://t.co/fQV1tHT8nW DHL,TheTeamBehindTheTeam,MumbaiIndian,MI,Contest,ContestAlert	15	1	8	['MumbaiIndian', 'Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert']	https://twitter.com/DHLExpressIndia/status/1444104863042920454	1444104863042920454	1	2021-10-02	09:00:04
eramit_ranjan	@DHLExpressIndia Rohit Sharma Kieron Pollard  Jasprit Bumrah  #DHLMATCHKESTARS #DHL #TheTeamBehindTheTeam #MumbaiIndian #MI  #Contest #ContestAlert  @DHLExpressIndia   @blessedkamal  @racer_veb @toposant55 DHLMATCHKESTARS,DHL,TheTeamBehindTheTeam,MumbaiIndian,MI,Contest,ContestAlert	0	0	0	['Contest', 'DHL', 'DHLMATCHKESTARS', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert', 'MumbaiIndian']	https://twitter.com/eramit_ranjan/status/1444153349201297411	1444153349201297411	1	2021-10-02	12:12:44
The_loki999	@DHLExpressIndia Rohit Sharma Jasprit Bumrah Trent Boult  @DHLExpressIndia #DHL #TheTeamBehindTheTeam #MumbaiIndian #MI #Contest #ContestAlert  @AllutlaKumar @cool_bindra  @mubarak__07 DHL,TheTeamBehindTheTeam,MumbaiIndian,MI,Contest,ContestAlert	0	0	2	['Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert', 'MumbaiIndian']	https://twitter.com/The_loki999/status/1444152982673580034	1444152982673580034	1	2021-10-02	12:11:16
LaxmiPatell	@DHLExpressIndia Surya Kumar Yadav Krunal Pandya Jasprit Bumrah  #DHLMatchKeStars  #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert @DHLExpressIndia DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert', 'MumbaiIndians', 'DHLMatchKeStars']	https://twitter.com/LaxmiPatell/status/1444152530594791430	1444152530594791430	1	2021-10-02	12:09:29
DineshS22193571	@DHLExpressIndia Rohit Sharma Kieron Pollard Rahul chahar  #DHLmatchkeStars #DHL #TheTeamBehindTheTeam #MumbaiIndians #Mi @DHLExpressIndia DHLmatchkeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,Mi	0	0	0	['DHL', 'Mi', 'DHLmatchkeStars', 'TheTeamBehindTheTeam', 'MumbaiIndians']	https://twitter.com/DineshS22193571/status/1444152014317834242	1444152014317834242	1	2021-10-02	12:07:25
RiKhAvRoCkS	@DHLExpressIndia Rohit Sharma Trent Boult Jasprit Bumrah  #DHLMatchKeStars  #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert @DHLExpressIndia DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert', 'MumbaiIndians', 'DHLMatchKeStars']	https://twitter.com/RiKhAvRoCkS/status/1444151821765726212	1444151821765726212	1	2021-10-02	12:06:40
jzencia	Rohit Sharma Quinton De Kock Kieron Pollard  #DHLmatchkeStars #DHL #TheTeamBehindTheTeam #MumbaiIndians #Mi @DHLExpressIndia DHLmatchkeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,Mi	0	0	0	['DHL', 'Mi', 'DHLmatchkeStars', 'TheTeamBehindTheTeam', 'MumbaiIndians']	https://twitter.com/jzencia/status/1444151518362406916	1444151518362406916	1	2021-10-02	12:05:27
jzencia	@DHLExpressIndia Rohit Sharma Quinton De Kock Kieron Pollard  #DHLmatchkeStars #DHL #TheTeamBehindTheTeam #MumbaiIndians #Mi @DHLExpressIndia DHLmatchkeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,Mi	0	0	0	['DHL', 'Mi', 'DHLmatchkeStars', 'TheTeamBehindTheTeam', 'MumbaiIndians']	https://twitter.com/jzencia/status/1444151380537528321	1444151380537528321	1	2021-10-02	12:04:54
Manisha10832911	@DHLExpressIndia Ishan kishan Suryakumar Yadav Trent Boult   #DHLMatchKeStars  #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert  @DHLExpressIndia DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert', 'MumbaiIndians', 'DHLMatchKeStars']	https://twitter.com/Manisha10832911/status/1444150880777945089	1444150880777945089	1	2021-10-02	12:02:55
PKansw	@DHLExpressIndia 1) Rohit Sharma 2) Jasprit Bumrah 3) Pollard  #DHL #TheTeamBehindTheTeam @DHLExpressIndia DHL,TheTeamBehindTheTeam	0	0	0	['DHL', 'TheTeamBehindTheTeam']	https://twitter.com/PKansw/status/1444150788943536129	1444150788943536129	1	2021-10-02	12:02:33
BabliKar6	@DHLExpressIndia Rohit Sharma Jaspreet Bumrah Hardik Pandya  #DHLMATCHKESTARS  #DHL #TheTeamBehindTheTeam #MumbaiIndian #MI #Contest #ContestAlert  @DHLExpressIndia  Join @KDivya18740584 @JasoosShow  @imdayalojha DHLMATCHKESTARS,DHL,TheTeamBehindTheTeam,MumbaiIndian,MI,Contest,ContestAlert	0	0	1	['Contest', 'DHL', 'DHLMATCHKESTARS', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert', 'MumbaiIndian']	https://twitter.com/BabliKar6/status/1444150081259655172	1444150081259655172	1	2021-10-02	11:59:45
merlin8thomas	@DHLExpressIndia Rohit Sharma Jasprit Bumrah Trent Boult🏏  #DHLMatchKeStars  #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert @DHLExpressIndia @a0kash73  @03Aakansha  @cp_0007  @diksha0708  @merinvarghs DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert', 'MumbaiIndians', 'DHLMatchKeStars']	https://twitter.com/merlin8thomas/status/1444149634675265537	1444149634675265537	1	2021-10-02	11:57:58
PampaDutta11	@DHLExpressIndia Rohit Sharma Jaspreet Bumrah Hardik Pandya  #DHLMATCHKESTARS  #DHL #TheTeamBehindTheTeam #MumbaiIndian #MI #Contest #ContestAlert  @DHLExpressIndia  Join @KDivya18740584 @JasoosShow  @BabliKar6 DHLMATCHKESTARS,DHL,TheTeamBehindTheTeam,MumbaiIndian,MI,Contest,ContestAlert	0	0	1	['Contest', 'DHL', 'DHLMATCHKESTARS', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert', 'MumbaiIndian']	https://twitter.com/PampaDutta11/status/1444146638734249989	1444146638734249989	1	2021-10-02	11:46:04
MoriParth	@DHLExpressIndia Rohit Sharma Hardik Pandya  Trent Boult  @DHLExpressIndia #DHL #TheTeamBehindTheTeam #MumbaiIndian #MI #Contest #ContestAlert DHL,TheTeamBehindTheTeam,MumbaiIndian,MI,Contest,ContestAlert	0	0	0	['Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert', 'MumbaiIndian']	https://twitter.com/MoriParth/status/1444145334259650561	1444145334259650561	1	2021-10-02	11:40:53
dhruv_od	@DHLExpressIndia 1) Rohit Sharma 2) Jasprit Bumrah 3) Suryakumar Yadav  #DHL #TheTeamBehindTheTeam @DHLExpressIndia DHL,TheTeamBehindTheTeam	0	0	0	['DHL', 'TheTeamBehindTheTeam']	https://twitter.com/dhruv_od/status/1444145271068188676	1444145271068188676	1	2021-10-02	11:40:38
madhur_edits	@DHLExpressIndia @DHLExpressIndia   #dhlmatchkestar will be 1.Rohit Sharma 2.Kieron Pollard 3.Surya kumar yadav  #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert  Join: @swati_sharma0  @itsmeswatiii  @10thcbseS  @Aditya43275825  @AidbitProject  @Abhijee68242264 dhlmatchkestar,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	1	2	['Contest', 'DHL', 'dhlmatchkestar', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert', 'MumbaiIndians']	https://twitter.com/madhur_edits/status/1444141265193340929	1444141265193340929	1	2021-10-02	11:24:43
Beingthewall24	@DHLExpressIndia Rohit Sharma Kieron Pollard Hardik Pandya  #DHLMATCHKESTARS  #DHL #TheTeamBehindTheTeam #MumbaiIndian #MI #Contest #ContestAlert  @DHLExpressIndia   Join- @HGatkine @MrGau_30 @Sheetal155 @MohatkarTejas @Tuaa74 DHLMATCHKESTARS,DHL,TheTeamBehindTheTeam,MumbaiIndian,MI,Contest,ContestAlert	0	0	0	['Contest', 'DHL', 'DHLMATCHKESTARS', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert', 'MumbaiIndian']	https://twitter.com/Beingthewall24/status/1444141071840071688	1444141071840071688	1	2021-10-02	11:23:57
luckypbv	@DHLExpressIndia Rohit Sharma Trent Boult Jasprit Bumrah  #DHLMatchKeStars  #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert @DHLExpressIndia DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert', 'MumbaiIndians', 'DHLMatchKeStars']	https://twitter.com/luckypbv/status/1444139561920040960	1444139561920040960	1	2021-10-02	11:17:57
tushnemma	@DHLExpressIndia Rohit Sharma Jasprit Bumrah Trent Boult  @DHLExpressIndia #DHL #TheTeamBehindTheTeam #MumbaiIndian #MI #Contest #ContestAlert DHL,TheTeamBehindTheTeam,MumbaiIndian,MI,Contest,ContestAlert	0	0	1	['Contest', 'DHL', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert', 'MumbaiIndian']	https://twitter.com/tushnemma/status/1444137908953255940	1444137908953255940	1	2021-10-02	11:11:22
PraveenHC007	@DHLExpressIndia De cock Rohit sharma Rahul Chahar  #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #ContestAlert  Join @ragavan_inba @Sujiban7 @CskDeeban DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,ContestAlert	0	0	0	['DHL', 'TheTeamBehindTheTeam', 'MI', 'ContestAlert', 'MumbaiIndians']	https://twitter.com/PraveenHC007/status/1444137665574572032	1444137665574572032	1	2021-10-02	11:10:24
DominatorShiva	@DHLExpressIndia Kieron Pollard Surya Kumar Yadav  Jaspirt bumrah   #DHLmatchkeStars #DHL #TheTeamBehindTheTeam #MumbaiIndians #Mi @DHLExpressIndia DHLmatchkeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,Mi	0	0	0	['DHL', 'Mi', 'DHLmatchkeStars', 'TheTeamBehindTheTeam', 'MumbaiIndians']	https://twitter.com/DominatorShiva/status/1444137627062456322	1444137627062456322	1	2021-10-02	11:10:15
